acX,acY,acZ,gyX,gyY,gyZ,Akselerasi,time
0.9,0.46,3.68,498.91,487.04,4.07,3.816280912092295,12:44:44
0.85,0.43,3.65,10.49,489.44,500.88,3.772253968120386,12:44:45
0.83,0.34,3.46,495.7,495.89,10.33,3.574367076840318,12:44:45
0.85,0.31,3.44,492.35,0.89,4.97,3.5569931121665106,12:44:46
0.85,0.3,3.48,496.67,1.77,2.77,3.594843529279126,12:44:46
0.85,0.29,3.49,497.74,1.39,500.94,3.6037064253348943,12:44:47
0.84,0.32,3.48,499.49,0.04,499.24,3.594217578277642,12:44:47
0.84,0.29,3.47,498.45,0.88,1.19,3.581982691192128,12:44:48
0.84,0.3,3.46,496.65,1.37,1.28,3.5731218842911026,12:44:48
0.84,0.3,3.48,0.84,2.24,500.13,3.592492171181449,12:44:49
0.83,0.3,3.47,498.19,0.78,500.9,3.580474828846029,12:44:49
0.84,0.3,3.48,497.29,-1.28,500.84,3.592492171181449,12:44:50
0.83,0.3,3.48,498.04,0.79,500.34,3.590167127029047,12:44:50
0.84,0.31,3.47,500.37,0.79,500.65,3.5836573496917925,12:44:51
0.85,0.3,3.49,497.39,2.02,1.94,3.6045249340239,12:44:51
0.86,0.3,3.49,499.03,0.53,500.03,3.606896172611571,12:44:52
0.83,0.29,3.47,495.65,-1.98,2.33,3.5796508209600555,12:44:52
0.84,0.3,3.47,497.68,0.5,1.26,3.5828061627724157,12:44:53
0.83,0.29,3.47,497.87,-0.81,500.58,3.5796508209600555,12:44:53
0.84,0.29,3.47,498.22,1.5,1.77,3.581982691192128,12:44:54
0.84,0.28,3.46,498.16,-0.17,501.0,3.5714982850338877,12:44:54
0.85,0.29,3.47,498.21,0.09,500.81,3.5843409436045564,12:44:55
0.83,0.29,3.47,499.4,0.46,498.86,3.5796508209600555,12:44:56
0.95,0.18,0.33,498.06,1.15,509.51,1.021665307231287,12:44:56
0.94,0.19,0.37,497.83,1.15,507.87,1.0279105019407089,12:44:57
0.93,0.18,0.4,498.44,-0.53,11.04,1.0282509421342634,12:44:57
0.95,0.18,0.31,497.45,1.3,8.05,1.0153817016275208,12:44:58
0.93,0.19,0.36,498.67,0.94,507.94,1.0151847122568387,12:44:58
0.94,0.19,0.38,498.33,0.57,508.08,1.0315522284402279,12:44:59
0.94,0.19,0.34,498.21,-0.19,508.4,1.0174969287422935,12:44:59
0.93,0.19,0.32,498.1,0.17,3.79,1.0016985574512924,12:45:00
0.94,0.2,0.37,498.42,0.46,3.76,1.029805806936434,12:45:00
0.94,0.2,0.32,497.74,0.19,504.58,1.012916580968048,12:45:01
0.94,0.2,0.37,498.2,0.73,502.69,1.029805806936434,12:45:01
0.94,0.2,0.42,495.96,2.62,16.4,1.0488088481701514,12:45:02
0.93,0.16,0.35,500.76,496.98,506.6,1.0064790112068907,12:45:02
0.96,0.23,0.29,496.11,493.08,505.91,1.0288828893513586,12:45:03
0.94,0.21,0.31,499.54,1.81,5.1,1.011830025251277,12:45:03
0.97,0.14,0.28,499.56,490.43,508.83,1.0192644406629714,12:45:04
0.96,0.19,0.21,5.11,496.13,9.95,1.0008995953640905,12:45:04
0.98,0.19,0.25,497.77,1.35,502.39,1.0290772565750348,12:45:05
0.98,0.24,0.23,486.1,459.81,9.59,1.034842983258813,12:45:05
0.99,0.2,0.05,500.31,32.6,3.48,1.011236866416568,12:45:06
0.94,0.28,0.06,499.63,492.12,506.17,0.9826494797230597,12:45:06
1.01,0.19,3.99,498.13,36.14,509.58,4.12023057607217,12:45:07
0.99,0.19,0.02,499.2,-0.93,8.87,1.008265837961398,12:45:07
0.99,0.22,0.09,499.22,2.93,501.06,1.0181355508968342,12:45:08
1.0,0.2,0.13,500.54,-0.99,509.64,1.028056418685278,12:45:08
1.0,0.2,0.1,499.32,1.13,505.83,1.02469507659596,12:45:09
0.98,0.24,0.05,0.85,1.7,492.51,1.010198000393982,12:45:09
0.92,0.39,3.93,14.21,467.07,488.0,4.055046238947221,12:45:10
0.84,0.48,3.72,9.53,480.11,503.16,3.8437481707312724,12:45:10
0.72,0.48,3.49,9.19,483.02,501.11,3.5956779611083083,12:45:11
0.74,0.44,3.42,10.92,2.55,506.05,3.526698172512073,12:45:11
0.76,0.39,3.61,478.81,32.84,17.84,3.7096900140038653,12:45:12
0.87,0.41,3.84,488.04,8.06,11.3,3.9586108674634843,12:45:12
0.91,0.46,3.82,2.18,495.32,504.7,3.9537450600664683,12:45:13
0.92,0.42,3.82,492.11,490.41,12.64,3.9516072679354157,12:45:13
0.91,0.37,3.78,484.71,496.26,9.1,3.9055601390837653,12:45:14
0.91,0.47,3.72,498.98,487.13,6.36,3.8584193654915224,12:45:14
0.86,0.44,3.72,10.58,489.48,508.96,3.843383925657181,12:45:15
0.83,0.35,3.56,495.78,495.98,13.54,3.672192805395708,12:45:15
0.85,0.32,3.46,492.4,0.96,6.86,3.5772195906877173,12:45:16
0.86,0.31,3.51,496.75,1.8,5.03,3.6270924995097653,12:45:16
0.86,0.3,3.55,497.81,1.45,507.1,3.6649829467543227,12:45:17
0.84,0.32,3.52,499.51,0.14,501.99,3.6329602254910527,12:45:17
0.85,0.3,3.55,498.54,0.97,6.89,3.662649314362487,12:45:18
0.84,0.31,3.51,496.73,1.47,9.64,3.6224025176669694,12:45:18
0.84,0.3,3.52,0.94,2.3,501.34,3.631253227193058,12:45:19
0.84,0.31,3.55,498.25,0.83,506.8,3.6611746748823664,12:45:19
0.85,0.31,3.57,497.38,-1.26,504.83,3.68286573200816,12:45:20
0.83,0.3,3.58,498.14,0.83,503.98,3.6871804946327216,12:45:20
0.85,0.32,3.55,500.4,0.84,508.86,3.6643416871247143,12:45:21
0.86,0.31,3.51,497.47,2.07,3.63,3.6270924995097653,12:45:21
0.87,0.3,3.56,499.1,0.58,509.16,3.677023252578096,12:45:22
0.84,0.29,3.54,495.72,-1.95,11.69,3.6498356127365517,12:45:22
0.84,0.31,3.48,497.75,0.57,5.15,3.5933410636898913,12:45:23
0.83,0.29,3.57,497.94,-0.73,509.08,3.67666968872647,12:45:23
0.85,0.3,3.55,498.3,1.55,11.31,3.662649314362487,12:45:24
0.85,0.29,3.48,498.25,-0.15,503.19,3.5940228157316976,12:45:24
0.85,0.29,3.49,498.25,0.1,502.73,3.6037064253348943,12:45:25
0.84,0.29,3.48,499.49,0.5,503.51,3.591670920337775,12:45:25
