acX,acY,acZ,gyX,gyY,gyZ,Akselerasi,time
0.92,0.15,0.43,488.41,19.87,507.36,1.0265476121447072,13:07:09
0.83,3.88,0.71,488.53,6.99,12.84,4.0308063709386985,13:07:09
0.81,3.96,0.63,4.83,-0.95,504.86,4.090794543850864,13:07:10
0.84,0.15,0.47,11.61,493.26,11.54,0.9741663102366043,13:07:10
1.0,0.02,0.6,26.19,492.95,25.11,1.1663618649458665,13:07:11
0.75,4.01,0.67,495.71,12.63,501.46,4.134186739855856,13:07:11
0.75,0.06,0.65,22.72,490.18,502.74,0.9942836617384397,13:07:12
0.81,0.05,0.5,9.29,1.0,40.41,0.953205119583398,13:07:12
0.81,3.94,0.65,6.4,6.18,20.66,4.074579732929521,13:07:13
0.74,3.88,0.77,20.98,0.11,25.6,4.02428875703521,13:07:13
0.79,0.15,0.69,71.58,496.17,41.11,1.0595753866525968,13:07:14
0.8,0.05,0.58,39.14,12.33,49.48,0.9893937537704592,13:07:14
0.8,3.92,0.67,12.5,494.82,22.38,4.056513281131963,13:07:15
0.89,3.9,0.73,32.77,483.01,25.77,4.066325122269492,13:07:15
0.9,0.12,0.4,46.97,10.58,32.65,0.992169340384997,13:07:16
0.73,3.94,0.67,477.03,22.85,12.95,4.062683841994107,13:07:16
0.92,0.21,0.64,20.12,476.95,498.59,1.1402192771568107,13:07:17
0.86,0.08,0.44,0.72,2.08,502.62,0.9693296652842107,13:07:17
0.9,3.96,0.7,491.61,16.31,11.58,4.12087369376932,13:07:18
0.89,3.81,0.88,495.7,34.8,504.08,4.010311708583262,13:07:18
0.84,0.11,0.47,19.4,4.42,16.24,0.9688137075826291,13:07:19
0.79,0.01,0.69,496.6,25.49,11.56,1.048951857808546,13:07:19
0.81,3.93,0.65,19.39,494.14,13.98,4.064910823130072,13:07:20
0.85,0.16,0.51,2.95,482.17,9.18,1.0040916292848974,13:07:20
1.1,0.1,0.56,10.23,18.36,17.84,1.2383860464330176,13:07:21
0.77,4.01,0.7,482.44,20.65,494.63,4.142825123028969,13:07:21
0.68,0.18,0.61,449.45,463.74,470.41,0.931074647920348,13:07:22
0.73,0.27,0.58,423.18,8.61,452.93,0.9706698717895801,13:07:22
0.79,3.96,0.72,468.97,492.96,486.6,4.101719151770388,13:07:23
0.79,3.98,0.69,493.54,487.4,492.77,4.115896014235539,13:07:23
